file_name,sgpa,cgpa
20010101015_1800265267.html,CGPA  7.64,Result  PASS
20010104009_1800265340.html,CGPA  8.27,Result  PASS
20010104044_1800265340.html,CGPA  5.70,"Result  HS-305, EC-301 , EC-302 ,EC-304,"
20010101021_1800265469.html,2.54,5.15
20010104017_1800265270.html,6.67,7.97
20010101053_1800265469.html,6.04,7.48
20010101055_1800265814.html,7.04,7.30
20010104028_1800265988.html,7.61,7.03
20010101029_1800265267.html,CGPA  7.56,Result  PASS
20010104032_1800265599.html,3.08,4.73
20010101018_1800265930.html,7.38,7.55
20010104022_1800265822.html,4.21,5.64
20010104056_1800265817.html,7.54,7.99
15726_1800265944.html,Branch  Civil Engineering,Total  547
20010101010_1800265469.html,8.04,8.53
20010101019_1800265500.html,6.63,7.35
20010101062_1800265814.html,8.00,8.38
20010104019_1800265270.html,6.50,7.69
20010104059_1800265822.html,4.63,6.45
15802_1800265830.html,Branch  Civil Engineering,Total  R
20010101027_1800265469.html,5.46,6.06
20010101037_1800265267.html,CGPA  8.81,Result  PASS
20010104018_1800265821.html,5.67,6.87
20010104036_1800265985.html,6.13,7.45
20010701001_1800265331.html,CGPA  7.24,"Result  CE-301 ,"
20010104006_1800265984.html,5.42,6.85
20010104003_1800265817.html,3.54,5.99
20010101056_1800265469.html,6.67,7.44
20010101039_1800265934.html,6.48,6.64
20010101041_1800265930.html,5.58,6.53
20010101023_1800265788.html,3.96,6.31
20010104038_1800265340.html,CGPA  7.26,"Result  MA-301 ,"
15760_1800265830.html,Branch  Civil Engineering,Total  R
20010101027_1800265814.html,6.48,6.21
20010104018_1800265988.html,4.17,5.66
20010101022_1800265500.html,5.83,6.66
20010101008_1800265814.html,8.44,8.52
20010101008_1800265469.html,8.13,8.54
20010101031_1800265934.html,6.39,6.99
20010301032_1800265931.html,4.46,6.87
20010101024_1800265267.html,CGPA  7.57,Result  PASS
20010101046_1800265469.html,4.08,6.19
20010104062_1800265988.html,4.39,4.83
20010101005_1800265331.html,CGPA  7.24,Result  PASS
20010104062_1800265340.html,CGPA  6.32,"Result  EC-302 ,EC-303 ,EC-304,"
20010401054_1800265469.html,8.00,7.98
20010104012_1800265340.html,CGPA  7.18,"Result  MA-301 ,"
20010104023_1800265817.html,7.12,7.56
20010101027_1800265789.html,4.25,6.33
1902051035_1800265551.html,6.81,7.02
20010104059_1800265518.html,3.88,6.20
20010101053_1800265267.html,CGPA  7.83,Result  PASS
20010104025_1800265817.html,5.00,7.28
20010104006_1800265822.html,3.58,5.86
20010205007_1800265775.html,3.07,5.79
20010101056_1800265267.html,CGPA  7.63,Result  PASS
20010104013_1800265518.html,7.29,7.84
20010104004_1800265817.html,6.15,7.67
20010104013_1800265817.html,6.77,7.65
20010101047_1800265814.html,6.26,6.62
20010104012_1800265270.html,3.25,6.21
20010104056_1800265988.html,7.91,7.98
20010101034_1800265499.html,6.00,7.08
20010104045_1800265518.html,6.96,7.47
20010104020_1800265270.html,3.88,5.92
20010401046_1800265469.html,5.29,6.64
20010101049_1800265469.html,8.13,8.62
20010104029_1800265518.html,7.46,7.95
20010104015_1800265988.html,7.30,7.63
20010101032_1800265500.html,3.67,5.81
1902051035_1800265905.html,7.20,7.06
20010505033_1800265775.html,7.89,8.12
20010101002_1800265500.html,5.88,6.93
20010101029_1800265814.html,7.26,7.36
20010101022_1800265267.html,CGPA  5.89,"Result  MA-401 ,CE-402 ,CE-403 ,"
20010104057_1800265518.html,0.00,2.69
20010104058_1800265988.html,7.65,7.43
20010104056_1800265518.html,8.00,8.08
20010104028_1800265270.html,4.25,6.91
20010101014_1800265331.html,CGPA  7.47,Result  PASS
20010401055_1800265267.html,CGPA  7.76,"Result  CE-401 ,"
20010104006_1800265270.html,3.83,6.11
20010101020_1800265267.html,CGPA  7.22,Result  PASS
20010104062_1800265817.html,1.96,4.66
20010101028_1800265934.html,6.22,7.08
20010101027_1800265931.html,4.25,6.33
20010101042_1800265814.html,6.70,7.13
20010104059_1800265817.html,4.92,6.18
20010401046_1800265814.html,7.30,6.92
20010101021_1800265500.html,4.17,5.79
15619_1800265944.html,Branch  Civil Engineering,Total  561
20010101032_1800265814.html,5.41,5.58
20010104022_1800265817.html,0.92,4.81
20010104054_1800265270.html,7.58,8.36
20010104016_1800265817.html,7.27,7.90
20010104031_1800265270.html,5.92,7.33
20010101028_1800265267.html,CGPA  7.09,"Result  CE-402 ,"
20010101007_1800265934.html,7.57,7.24
20010101021_1800265931.html,4.83,6.32
20010205034_1800265774.html,5.68,6.20
20010104059_1800265270.html,4.88,6.78
20010101061_1800265267.html,CGPA  8.12,Result  PASS
20010104044_1800265984.html,2.88,5.70
20010104006_1800265821.html,5.08,6.42
20010101033_1800265500.html,5.38,6.54
20010104056_1800265270.html,7.67,8.10
15770_1800265944.html,Branch  Civil Engineering,Total  R
20010104062_1800265984.html,4.04,6.32
20010101001_1800265931.html,3.96,6.01
20010101023_1800265814.html,1.85,4.58
20010101023_1800265267.html,CGPA  5.22,"Result  MA-401 ,CE-402 ,CE-403 ,"
20010104028_1800265985.html,6.50,7.46
20010101033_1800265499.html,5.54,6.92
20010101032_1800265934.html,5.04,5.79
20010104006_1800265340.html,CGPA  6.85,"Result  EC-302 ,"
20010101019_1800265267.html,CGPA  6.18,"Result  MA-401 ,CE-401 , CE-402 ,CE-404 ,"
20010104006_1800265986.html,3.58,5.86
15787_1800265830.html,Branch  Civil Engineering,Total  591
20010101043_1800265469.html,7.17,8.08
20010104003_1800265518.html,6.38,6.26
20010104057_1800265986.html,0.00,2.69
20010101054_1800265930.html,7.04,7.69
20010101012_1800265814.html,7.59,7.77
20010101026_1800265934.html,5.22,5.84
20010101036_1800265469.html,6.88,7.15
20010104063_1800265270.html,6.54,7.31
20010101014_1800265814.html,6.74,6.99
20010101035_1800265469.html,7.42,7.89
20010101011_1800265469.html,6.96,7.67
20010101015_1800265934.html,6.57,7.44
20010101052_1800265934.html,8.22,7.99
20010104055_1800265270.html,6.79,7.96
20010104024_1800265988.html,6.39,7.16
20010104022_1800265985.html,4.63,6.28
20010104046_1800265270.html,7.38,7.97
20010104062_1800265821.html,4.54,5.89
20010101043_1800265267.html,CGPA  8.31,Result  PASS
